unit,time,y,w
30,21,0.5710945456759067,0
30,22,0.5700028107020279,0
30,23,0.5959911819178005,0
30,24,0.6140004339486085,0
30,25,0.6339045350598056,0
30,26,0.6390436167449103,0
30,27,0.6175545613703655,0
30,28,0.5874485373900562,0
30,29,0.5555708723721651,0
30,30,0.5693337187699621,0
30,31,0.5544818807454801,0
30,32,0.5236821635325688,0
30,33,0.5190561178294937,0
30,34,0.4826107994448767,0
30,35,0.4576994284815976,0
30,36,0.4731768340685658,0
30,37,0.4923834422893947,0
30,38,0.48808907557055026,0
30,39,0.5174468605329334,0
30,40,0.5321344617918395,0
30,41,0.5521921236067575,0
30,42,0.5661354448410254,0
30,43,0.6013774385064199,0
30,44,0.6492818080569096,0
30,45,0.6737159558206711,0
30,46,0.7103697985598911,0
30,47,0.7122744729659329,0
30,48,0.7275242888107378,0
31,1,-0.17874072867574764,0
31,2,-0.16111984869185036,0
31,3,-0.14540337866103226,0
31,4,-0.1527685156634675,0
31,5,-0.11758532812279832,0
31,6,-0.11550920876187476,0
31,7,-0.1202872240055548,0
31,8,-0.08947538061168014,0
31,9,-0.08132144918141915,0
31,10,-0.0869620638457329,0
31,11,-0.059184792819689136,0
31,12,-0.03187388554358783,0
31,13,-0.014529962490920312,0
31,14,0.07185272313576352,0
31,15,0.13797076777209227,0
31,16,0.2025795560801935,0
31,17,0.23987760264467717,0
31,18,0.2307287657984194,0
31,19,0.25520295987234665,0
31,20,0.2640526867034847,0
31,21,0.27293088793075526,0
31,22,0.29738893711479886,0
31,23,0.2812253362799835,0
31,24,0.25723294519206075,0
31,25,0.25803459732107825,0
31,26,0.2695996907773264,0
31,27,0.2774246072346953,0
31,28,0.2544805991906669,0
31,29,0.28212827997420664,0
31,30,0.270197559405422,0
31,31,0.28056277416678377,0
31,32,0.296175298303889,0
31,33,0.29432337805285247,0
31,34,0.2916803595753281,0
31,35,0.30815751654308876,0
31,36,0.3087541059843888,0
31,37,0.3055181595726557,0
31,38,0.3239817395098763,0
31,39,0.33435495380169034,0
31,40,0.2773206054443982,0
31,41,0.27098781152292695,0
31,42,0.28934092168530956,0
31,43,0.3089205071573433,0
31,44,0.31765169374443136,0
31,45,0.3703183364592437,0
31,46,0.39981633175860054,0
31,47,0.42200324914767506,0
31,48,0.42602377883144626,0
32,1,-0.9468390445054817,0
32,2,-0.9272494513324823,0
32,3,-0.9300374825454476,0
32,4,-0.9220894151068038,0
32,5,-0.8074149971000608,0
32,6,-0.7866690617862346,0
32,7,-0.8090589930598835,0
32,8,-0.8351249384180077,0
32,9,-0.8073524092694697,0
32,10,-0.7574912179158275,0
32,11,-0.6273911671654,0
32,12,-0.6183035402523904,0
32,13,-0.6052554181176708,0
32,14,-0.6178439410339536,0
32,15,-0.6156955191977715,0
32,16,-0.5926959479983296,0
32,17,-0.5035931711397215,0
32,18,-0.45988382353639334,0
32,19,-0.4155163782582205,0
32,20,-0.3532399513307949,0
32,21,-0.2940162885185629,0
32,22,-0.2840286692344778,0
32,23,-0.22581884024884236,0
32,24,-0.1249697162713348,0
32,25,-0.06538458767287203,0
32,26,-0.03305315948783871,0
32,27,-0.039642007504714805,0
32,28,0.0006446072730668106,0
32,29,0.020974975255617423,0
32,30,0.04636792610508422,0
32,31,0.07311931130905336,0
32,32,0.09752720103503432,0
32,33,0.1336856037455716,0
32,34,0.1404071334787904,0
32,35,0.1564234800664721,0
32,36,0.17770965449885434,0
32,37,0.20380029437140657,0
32,38,0.2331950383265866,0
32,39,0.2509563507619319,0
32,40,0.2854631779532868,0
32,41,0.31408747574486284,0
32,42,0.32750003820958007,0
32,43,0.3379510154341867,0
32,44,0.3477909349868522,0
32,45,0.3660252564307047,0
32,46,0.38742661545140145,0
32,47,0.4281943238983956,0
32,48,0.47117616811811924,0
33,1,0.25712963428394264,0
33,2,0.35182738393797663,0
33,3,0.43061671224822096,0
33,4,0.5039257589514197,0
33,5,0.5398774429274162,0
33,6,0.5892252488545413,0
33,7,0.6429012728080368,0
33,8,0.666101704679769,0
33,9,0.7072474023498225,0
33,10,0.7753605248487396,0
33,11,0.7998002244701681,0
33,12,0.8286398746924313,0
33,13,0.884998454872596,0
33,14,0.938444535450552,0
33,15,0.9748201111863484,0
33,16,0.969886930707947,0
33,17,0.9880132383467277,0
33,18,1.0026048284487548,0
33,19,1.0063111255143582,0
33,20,0.9988220336502813,0
33,21,1.010247548566129,0
33,22,1.0030323947223554,0
33,23,1.008210430943425,0
33,24,1.0185146010389516,0
33,25,1.029622808451247,0
33,26,1.04575122571746,0
33,27,1.0700858460631117,0
33,28,1.1134438664044666,0
33,29,1.1535013544729846,0
33,30,1.1915080074155266,0
33,31,1.2209786120909953,0
33,32,1.2400881339657541,0
33,33,1.245484511120111,0
33,34,1.23412410896956,0
33,35,1.2513006289004895,0
33,36,1.2715609308138518,0
33,37,1.2913007856682377,0
33,38,1.319265493855447,0
33,39,1.3514202502372843,1
33,40,1.3832420511260857,1
33,41,1.419146063007764,1
33,42,1.4422061622360012,1
33,43,1.4541377172176642,1
33,44,1.467281742000786,1
33,45,1.4798715319186133,1
33,46,1.4973517963030822,1
33,47,1.5188489019891556,1
33,48,1.5375290587271913,1
34,1,-1.831061558134441,0
34,2,-1.8129972239702106,0
34,3,-1.80084750168281,0
34,4,-1.7865785604136324,0
34,5,-1.7769335987783608,0
34,6,-1.7438064205390305,0
34,7,-1.722099093859196,0
34,8,-1.6880451520368638,0
34,9,-1.6642314357056458,0
34,10,-1.6543101837863041,0
34,11,-1.6877802510471644,0
34,12,-1.6794541539373737,0
34,13,-1.6560283567710163,0
34,14,-1.6545434600844482,0
34,15,-1.6798294594016463,0
34,16,-1.7296190921500898,0
34,17,-1.7339055396298342,0
34,18,-1.7555509014666582,0
34,19,-1.8032853711119863,0
34,20,-1.7525302293707918,0
34,21,-1.7165711522951517,0
34,22,-1.704540084970426,0
34,23,-1.7167465273139593,0
34,24,-1.7086731069020091,0
34,25,-1.7299612812670304,0
34,26,-1.8272830978689063,0
34,27,-1.7946623006676683,0
34,28,-1.6938900016546983,0
34,29,-1.7073655145963826,0
34,30,-1.7331656253837213,0
34,31,-1.7718889215422786,0
34,32,-1.864893078370816,0
34,33,-1.973867559468272,0
34,34,-1.8983745070700238,0
34,35,-1.8988577997747171,0
34,36,-1.8768792998066548,0
34,37,-1.7966204660015235,0
34,38,-1.7985721264090344,0
34,39,-1.8581310433514222,0
34,40,-1.8401262184732596,0
34,41,-1.8148197293123784,0
34,42,-1.7720138181037273,0
34,43,-1.7836612603480493,0
34,44,-1.826208537634865,0
34,45,-1.7427600331960162,0
34,46,-1.6720330426108996,0
34,47,-1.6083436392584902,0
34,48,-1.5396052533955196,0
35,1,0.51854439961736,0
35,2,0.574365159332709,0
35,3,0.5933965924892766,0
35,4,0.6146780016939939,0
35,5,0.6564605203871876,0
35,6,0.6939836055033126,0
35,7,0.7141292338436322,0
35,8,0.7247509227927589,0
35,9,0.7358840761018346,0
35,10,0.8140069825546004,0
35,11,0.8820607420133477,0
35,12,0.896380524519163,0
35,13,0.9544026527268592,0
35,14,1.0047287008485686,0
35,15,1.0256794104372347,0
35,16,1.0317682493946077,0
35,17,1.0333248122635208,0
35,18,1.034085740017943,0
35,19,1.0581554556807742,0
35,20,1.1142848866437287,0
35,21,1.1578076625012983,0
35,22,1.1648530400841768,0
35,23,1.1860607938534162,0
35,24,1.2072653351584552,0
35,25,1.2294204485667564,0
35,26,1.2547542480447902,0
35,27,1.2741480393056044,0
35,28,1.3008870549226934,0
35,29,1.3411944538623448,0
35,30,1.3802934623655503,0
35,31,1.3827473626026467,0
35,32,1.3275108791090933,0
35,33,1.2946932473690307,0
35,34,1.2840042088174002,0
35,35,1.3123722512295295,0
35,36,1.3435033879770089,0
35,37,1.370834878255394,0
35,38,1.4195238062375175,0
35,39,1.4620344026628889,1
35,40,1.4967760000765473,1
35,41,1.5410199295339737,1
35,42,1.5604624138759373,1
35,43,1.572419320934758,1
35,44,1.5868424230372113,1
35,45,1.6168695665328112,1
35,46,1.6372916641181927,1
35,47,1.667811241501946,1
35,48,1.7071546588413362,1
36,1,-0.47263099127096275,0
36,2,-0.47650464611709165,0
36,3,-0.4749784138000299,0
36,4,-0.44999745982782446,0
36,5,-0.43611573229220646,0
36,6,-0.48333314371731984,0
36,7,-0.5014042620145416,0
36,8,-0.4131486616270834,0
36,9,-0.3636551865622666,0
36,10,-0.36218508047188,0
36,11,-0.2869401377621932,0
36,12,-0.2515340892979996,0
36,13,-0.20600010643175093,0
36,14,-0.13282134774135823,0
36,15,-0.12671574785324058,0
36,16,-0.12448672278227413,0
36,17,-0.12558443239484784,0
36,18,-0.09816826447159954,0
36,19,-0.09720358452462197,0
36,20,-0.017003688996192423,0
36,21,-0.05003932855783866,0
36,22,-0.0177860889208441,0
36,23,-0.059244927979075435,0
36,24,-0.10502210759057196,0
36,25,-0.05629745305909051,0
36,26,-0.10366643492034733,0
36,27,-0.0563784774295355,0
36,28,-0.11658254618874153,0
36,29,-0.1029614611462435,0
36,30,-0.00015086598484437275,0
36,31,0.06280862475952276,0
36,32,0.0321010826962258,0
36,33,0.054086228605696895,0
36,34,0.0567251153375139,0
36,35,0.08685225123566909,0
36,36,0.09691058637414685,0
36,37,0.12672259988826529,0
36,38,0.09901478497247318,0
36,39,0.10201306357768569,0
36,40,0.16661299286029152,0
36,41,0.14723500696637082,0
36,42,0.16081857878221317,0
36,43,0.18584205317087932,0
36,44,0.19326054755001998,0
36,45,0.23500547371311242,0
36,46,0.2373255885760539,0
36,47,0.2470779753872483,0
36,48,0.2319534542942563,0
37,1,0.6285284063648886,0
37,2,0.6607257022252888,0
37,3,0.6979766509122509,0
37,4,0.7384940142206151,0
37,5,0.7822366322230518,0
37,6,0.8146901595883218,0
37,7,0.8501158738805721,0
37,8,0.884476229833723,0
37,9,0.9142358349241277,0
37,10,0.9654114149334383,0
37,11,1.0087949606480198,0
37,12,1.0452808153486188,0
37,13,1.0748283222970834,0
37,14,1.1190456910441338,0
37,15,1.1476041319050907,0
37,16,1.1336839235222484,0
37,17,1.165106031277766,0
37,18,1.190309892717666,0
37,19,1.2203040818938558,0
37,20,1.246849178037694,0
37,21,1.25680426478743,0
37,22,1.2620263634493902,0
37,23,1.2787562843311413,0
37,24,1.284687809410931,0
37,25,1.2926617981705864,0
37,26,1.3014084818084886,0
37,27,1.3158959887025539,0
37,28,1.3320584926822114,0
37,29,1.3659314086351948,0
37,30,1.3967482728544827,0
37,31,1.4163078926011714,0
37,32,1.4207062460599715,0
37,33,1.4299779081233464,0
37,34,1.4207497794540256,0
37,35,1.436521897363388,0
37,36,1.4501469207360813,0
37,37,1.4579330765981613,0
37,38,1.47328327068049,0
37,39,1.4987879922294738,1
37,40,1.5228156615688988,1
37,41,1.550802336407033,1
37,42,1.562784901234414,1
37,43,1.5676119258058634,1
37,44,1.569717532753769,1
37,45,1.5883242833812137,1
37,46,1.5972247730760607,1
37,47,1.6125178850677973,1
37,48,1.6275449046439388,1
38,1,0.15197756444043886,0
38,2,0.23135496070224804,0
38,3,0.29832938145472365,0
38,4,0.4001996008089215,0
38,5,0.4850637012002572,0
38,6,0.5492689044330401,0
38,7,0.5236009810888334,0
38,8,0.6231899773682175,0
38,9,0.6399520525018136,0
38,10,0.7166391793252673,0
38,11,0.7777201717359254,0
38,12,0.8436024955422408,0
38,13,0.9183044533394593,0
38,14,0.9843686892895853,0
38,15,1.2487136434177835,0
38,16,1.3796045785176965,0
38,17,1.6183883798229903,0
38,18,1.4862201681056213,0
38,19,1.23479700206288,0
38,20,1.2186468382955642,0
38,21,1.2192695684760206,0
38,22,1.2401189660344567,0
38,23,1.1921541569416707,0
38,24,1.2162741342662073,0
38,25,1.255028428488444,0
38,26,1.212493453848225,0
38,27,1.1827164555180385,0
38,28,1.0009684135684065,0
38,29,1.079504408564711,0
38,30,1.1254071688413116,0
38,31,1.1451093007247035,0
38,32,1.172398518106073,0
38,33,1.123456457678886,0
38,34,1.1211295741554839,0
38,35,1.1441735336144863,0
38,36,1.163488958102512,0
38,37,1.1721583650154432,0
38,38,1.1980190822413253,0
38,39,1.2015271189993424,0
38,40,1.0859252254435,0
38,41,1.053725199376581,0
38,42,1.052279797510641,0
38,43,1.0158132530697053,0
38,44,1.014883902817754,0
38,45,0.9989761289592973,0
38,46,0.9844403195165441,0
38,47,0.9330024685665954,0
38,48,0.959268279057591,0
39,1,0.7249447520101526,0
39,2,0.735936324769443,0
39,3,0.7429360014537796,0
39,4,0.7696679879983179,0
39,5,0.8099694368575552,0
39,6,0.8237593798957352,0
39,7,0.8354882288779066,0
39,8,0.8492103726227835,0
39,9,0.9036304748096189,0
39,10,0.8924866541980165,0
39,11,0.9070175475084419,0
39,12,0.9332393838259474,0
39,13,0.9665722150286182,0
39,14,1.0180078033141946,0
39,15,0.9957044430035022,0
39,16,0.9822492777298191,0
39,17,1.005893472959814,0
39,18,1.0260172060049317,0
39,19,1.0606815420397364,0
39,20,1.0916615018688436,0
39,21,1.0743459118268035,0
39,22,1.0676605698489592,0
39,23,1.084138890189159,0
39,24,1.118471765369213,0
39,25,1.13661291087333,0
39,26,1.170055723080802,0
39,27,1.194371154467948,0
39,28,1.2359404016458537,0
39,29,1.2807589822564456,0
39,30,1.299759416782365,0
39,31,1.3035491408630229,0
39,32,1.2920440048798465,0
39,33,1.2929135647444117,0
39,34,1.3116628162428032,0
39,35,1.341404794060411,0
39,36,1.3713259077333948,0
39,37,1.389836193551421,0
39,38,1.4225155199843478,0
39,39,1.4473562243436966,1
39,40,1.4711162161881912,1
39,41,1.49680707546608,1
39,42,1.517581443070556,1
39,43,1.535550532252925,1
39,44,1.5599576299991629,1
39,45,1.5752279092313728,1
39,46,1.5957082931651225,1
39,47,1.6097307690797962,1
39,48,1.6224767966150289,1
40,1,-0.505107408104001,0
40,2,-0.4989745044356342,0
40,3,-0.4825106693464063,0
40,4,-0.4773448560219711,0
40,5,-0.48343085231546734,0
40,6,-0.49630089361066254,0
40,7,-0.5200045867719538,0
40,8,-0.5296452280041208,0
40,9,-0.5426790026090647,0
40,10,-0.5197905965494787,0
40,11,-0.44375922595655215,0
40,12,-0.42012247536728786,0
40,13,-0.4656532795277766,0
40,14,-0.44454517558445783,0
40,15,-0.41128936414195305,0
40,16,-0.5428690298442511,0
40,17,-0.5894648197093408,0
40,18,-0.5843914115318976,0
40,19,-0.5293292413912667,0
40,20,-0.5666070005288546,0
40,21,-0.5825668144869756,0
40,22,-0.6368127460521764,0
40,23,-0.7248946286667515,0
40,24,-0.7936224968564378,0
40,25,-0.7526951211001975,0
40,26,-0.7382171274868705,0
40,27,-0.7207273350437413,0
40,28,-0.7051664671573876,0
40,29,-0.6820091453724819,0
40,30,-0.6629853929196052,0
40,31,-0.6584211073482109,0
40,32,-0.6384091626808317,0
40,33,-0.6297820928832376,0
40,34,-0.6131192078835239,0
40,35,-0.6086952253502398,0
40,36,-0.5973704822950943,0
40,37,-0.5806096103239673,0
40,38,-0.5664525049557163,0
40,39,-0.5480193983657466,0
40,40,-0.5318632607197893,0
40,41,-0.5179199306154132,0
40,42,-0.5017255511766825,0
40,43,-0.4838097838272093,0
40,44,-0.4626991914510663,0
40,45,-0.4407101337312227,0
40,46,-0.41206361456640295,0
40,47,-0.396612432564055,0
40,48,-0.3828315792098511,0
41,1,-1.0552559481682255,0
41,2,-1.0038244756171206,0
41,3,-1.007963541695509,0
41,4,-1.0146835142972446,0
41,5,-1.0947023365666677,0
41,6,-1.073077020827668,0
41,7,-1.0679235403001313,0
41,8,-1.1016415991116792,0
41,9,-1.1123214760999316,0
41,10,-1.1460295713926234,0
41,11,-1.2406517959611723,0
41,12,-1.205357074928921,0
41,13,-1.1928103950697961,0
41,14,-1.1848391194714196,0
41,15,-1.145832014223883,0
41,16,-1.1255987542584336,0
41,17,-1.0646280502293441,0
41,18,-1.09661324836362,0
41,19,-1.0455262612784004,0
41,20,-1.062592178543163,0
41,21,-1.0512516806598313,0
41,22,-1.0605521285440105,0
41,23,-1.0638295266663116,0
41,24,-1.0742145546932242,0
41,25,-1.0854222756661533,0
41,26,-1.068109762623517,0
41,27,-1.0659673337700148,0
41,28,-1.06270152931699,0
41,29,-1.037874332770838,0
41,30,-1.0369082971451524,0
41,31,-1.039831267555888,0
41,32,-1.064301520472573,0
41,33,-1.0865269162204676,0
41,34,-1.0939931352810666,0
41,35,-1.1046141365441686,0
41,36,-1.101814081709481,0
41,37,-1.0869681227620784,0
41,38,-1.0654197507693137,0
41,39,-1.0441822840559167,0
41,40,-1.0217841650897075,0
41,41,-1.0127554324719608,0
41,42,-0.9975500474545713,0
41,43,-0.9702977595443265,0
41,44,-0.9760070198444648,0
41,45,-0.9730155339200897,0
41,46,-0.9647680494340278,0
41,47,-0.9848117119353015,0
41,48,-0.9473944568056885,0
42,1,-0.6116404904781927,0
42,2,-0.6871217168014008,0
42,3,-0.6977172272289023,0
42,4,-0.7144617566457434,0
42,5,-0.6516643548802623,0
42,6,-0.5969654007778455,0
42,7,-0.6141243179834177,0
42,8,-0.6414949358235003,0
42,9,-0.6348419537046723,0
42,10,-0.6356028444464634,0
42,11,-0.6348398422036734,0
42,12,-0.6593743952227227,0
42,13,-0.683209832197873,0
42,14,-0.6354288311597003,0
42,15,-0.6137904682145079,0
42,16,-0.5894616645708259,0
42,17,-0.6252215124868643,0
42,18,-0.6360545037993894,0
42,19,-0.6190243729024569,0
42,20,-0.6718495538974478,0
42,21,-0.6970398832190394,0
42,22,-0.5860896570398451,0
42,23,-0.5590162356454575,0
42,24,-0.6210569837764126,0
42,25,-0.631725863315646,0
42,26,-0.6400724277510559,0
42,27,-0.6610074657425473,0
42,28,-0.6758052766870142,0
42,29,-0.6738125487512789,0
42,30,-0.6813785462968465,0
42,31,-0.6850755337725332,0
42,32,-0.6906754204301722,0
42,33,-0.687990314617525,0
42,34,-0.687263439337733,0
42,35,-0.7094299828970776,0
42,36,-0.7255911250582034,0
42,37,-0.7142835273144295,0
42,38,-0.7345896504981502,0
42,39,-0.7284739026274911,0
42,40,-0.6973295945763969,0
42,41,-0.6724472453581409,0
42,42,-0.6510936358388335,0
42,43,-0.6739233828090736,0
42,44,-0.6818286316523627,0
42,45,-0.6347581474193218,0
42,46,-0.6697919045880765,0
42,47,-0.6872603280993879,0
42,48,-0.6839566330863942,0
43,1,-1.0119125750931586,0
43,2,-0.9918057920725625,0
43,3,-1.030272297794114,0
43,4,-0.9154273144671086,0
43,5,-0.9000863181311889,0
43,6,-0.8866234110671476,0
43,7,-1.0387781945915897,0
43,8,-0.957655785957721,0
43,9,-0.9518230046892375,0
43,10,-0.9296235170675207,0
43,11,-1.158078243606382,0
43,12,-1.208614248100913,0
43,13,-1.174026122195202,0
43,14,-1.1813687360417502,0
43,15,-1.1577908376234394,0
43,16,-1.1045104117857534,0
43,17,-1.0699779270747314,0
43,18,-1.135470080539939,0
43,19,-1.033389640466079,0
43,20,-1.0209782036055977,0
43,21,-1.1763245505647015,0
43,22,-1.1947748255401693,0
43,23,-1.178686008787185,0
43,24,-1.229270142719467,0
43,25,-1.2063108105462357,0
43,26,-1.1923084362913654,0
43,27,-1.2212504740392172,0
43,28,-1.1948707051239795,0
43,29,-1.158169282233466,0
43,30,-1.1407213361457176,0
43,31,-1.133380627803053,0
43,32,-1.1289269145629213,0
43,33,-1.123820873863198,0
43,34,-1.1250447431612862,0
43,35,-1.1195529332050063,0
43,36,-1.1040317275809883,0
43,37,-1.0891375983932194,0
43,38,-1.0549736041429236,0
43,39,-1.2253904381006748,0
43,40,-1.1352246898633203,0
43,41,-1.152169574754545,0
43,42,-1.1516464806162627,0
43,43,-1.1796191638490194,0
43,44,-1.1940842624350045,0
43,45,-1.1895173917276702,0
43,46,-1.1731259763061148,0
43,47,-1.1730919838228964,0
43,48,-1.1656611781572739,0
44,1,-0.7447260701594018,0
44,2,-0.7470103718292069,0
44,3,-0.7517411087899983,0
44,4,-0.7210687557786146,0
44,5,-0.6917418535666897,0
44,6,-0.7205405835421299,0
44,7,-0.7052468048232532,0
44,8,-0.6758041683541895,0
44,9,-0.6677942418162921,0
44,10,-0.6580739199204073,0
44,11,-0.670186043789835,0
44,12,-0.6213833346863051,0
44,13,-0.5772353719421419,0
44,14,-0.4836760557804354,0
44,15,-0.42296047488284483,0
44,16,-0.3384328733433559,0
44,17,-0.31112307104708137,0
44,18,-0.23296175107668393,0
44,19,-0.2687182266155652,0
44,20,-0.32077481272606256,0
44,21,-0.30860966098030307,0
44,22,-0.3086323260338748,0
44,23,-0.35209755035980805,0
44,24,-0.37743719921927266,0
44,25,-0.4299705673413481,0
44,26,-0.378016030405937,0
44,27,-0.4371814659424951,0
44,28,-0.431725171120247,0
44,29,-0.43548919513334194,0
44,30,-0.47030024363350176,0
44,31,-0.47466185400987904,0
44,32,-0.49872363532733743,0
44,33,-0.42083526929421033,0
44,34,-0.37264080419165513,0
44,35,-0.32617412972753446,0
44,36,-0.263026874973721,0
44,37,-0.04393246285757968,0
44,38,0.48748435426912096,0
44,39,0.5912807427780065,0
44,40,0.7332188703844356,0
44,41,0.8027589269245254,0
44,42,1.2048817820214062,0
44,43,1.3253293122894938,0
44,44,1.3978041962243477,0
44,45,1.5435708866545585,0
44,46,1.57845985704245,0
44,47,1.5840136842726693,0
44,48,1.6652863745248503,0
45,1,0.12465942838842459,0
45,2,0.22206250526013527,0
45,3,0.22011035949905366,0
45,4,0.3113285559108263,0
45,5,0.3840638739743465,0
45,6,0.46631177906764787,0
45,7,0.5131245610579604,0
45,8,0.5496032908159068,0
45,9,0.6058797622622247,0
45,10,0.6950226317001729,0
45,11,0.765192192539871,0
45,12,0.8236823731665641,0
45,13,0.8997319593248196,0
45,14,0.9590545981388399,0
45,15,0.8954624732515928,0
45,16,0.9384785900451433,0
45,17,0.9836592880193056,0
45,18,0.9961088805699525,0
45,19,1.042713399087532,0
45,20,1.0583836862164695,0
45,21,1.0541429332387384,0
45,22,1.0328301683786378,0
45,23,1.0166330910328636,0
45,24,1.0020952629782496,0
45,25,1.0141644774494782,0
45,26,1.030622418652495,0
45,27,1.0308747917525505,0
45,28,1.0078514510284524,0
45,29,1.0392630510321492,0
45,30,1.0658510342377614,0
45,31,1.0597130611361774,0
45,32,1.0778004497848723,0
45,33,1.0748008073683355,0
45,34,1.0517446957365895,0
45,35,1.059282499793003,0
45,36,1.0685884600330038,0
45,37,1.0852514046363702,0
45,38,1.1160308968576178,0
45,39,1.1429242782567357,1
45,40,1.163867608633515,1
45,41,1.192340665752102,1
45,42,1.2232694896095992,1
45,43,1.2532610119657015,1
45,44,1.298725333134227,1
45,45,1.338320739816421,1
45,46,1.3410605113674574,1
45,47,1.3846041590625795,1
45,48,1.4086274761747788,1
46,1,-0.42155408917439097,0
46,2,-0.4127881552600625,0
46,3,-0.4100003801848118,0
46,4,-0.3596978345036792,0
46,5,-0.34799598249026253,0
46,6,-0.3291730616181656,0
46,7,-0.30102883318501483,0
46,8,-0.28425375933857566,0
46,9,-0.2307078568943366,0
46,10,-0.20927405555425782,0
46,11,-0.18078357074720142,0
46,12,-0.15845117339331694,0
46,13,-0.12197504839524775,0
46,14,-0.0894696830209627,0
46,15,-0.05975144775133856,0
46,16,-0.0653744226986781,0
46,17,-0.026711477418285945,0
46,18,0.015685155922787075,0
46,19,0.036058617404074234,0
46,20,0.05416805705897154,0
46,21,0.06442375045178661,0
46,22,0.049103200857466334,0
46,23,-0.0023458435082472917,0
46,24,-0.045086225842010386,0
46,25,-0.06184139098497887,0
46,26,-0.08723206486955704,0
46,27,-0.10612223431892076,0
46,28,-0.09656170634245154,0
46,29,-0.08399859242145613,0
46,30,-0.07099381682020312,0
46,31,-0.06487987539906293,0
46,32,-0.05433171008674531,0
46,33,-0.03429668816414466,0
46,34,-0.021569593146209876,0
46,35,-0.007826549848038766,0
46,36,0.01357819783151104,0
46,37,0.018951356605221292,0
46,38,0.03556653523157571,0
46,39,0.056004058779000054,0
46,40,0.07124408402685489,0
46,41,0.08183676560903663,0
46,42,0.08165686977130715,0
46,43,0.0938006129528901,0
46,44,0.09496955619126002,0
46,45,0.10137165185127017,0
46,46,0.10893724434028318,0
46,47,0.13394965420611982,0
46,48,0.16660602693426352,0
47,1,-0.15839081693626156,0
47,2,-0.13658189388216346,0
47,3,-0.06067318837880453,0
47,4,0.03661587555696144,0
47,5,0.08370258441185285,0
47,6,0.17589691377075756,0
47,7,0.1809202477568741,0
47,8,0.17192587606859178,0
47,9,0.18402467031596892,0
47,10,0.25995487281350993,0
47,11,0.3154413605395767,0
47,12,0.360803179209797,0
47,13,0.4329581354001597,0
47,14,0.5172444522128803,0
47,15,0.5215201917914865,0
47,16,0.506153413809618,0
47,17,0.6087772469878985,0
47,18,0.6755110929790131,0
47,19,0.7148782875695217,0
47,20,0.7814748872857198,0
47,21,0.8407196391375624,0
47,22,0.8975473267885992,0
47,23,0.9074990551623028,0
47,24,0.9439769464027421,0
47,25,1.0121161980570594,0
47,26,1.0058319896370378,0
47,27,1.0806014979582947,0
47,28,1.1724224915992085,0
47,29,1.2271267815085185,0
47,30,1.2327573677908177,0
47,31,1.2523630373378563,0
47,32,1.2885767907137975,0
47,33,1.330215152664353,0
47,34,1.3718482481012568,0
47,35,1.411199489213315,0
47,36,1.419221193629424,0
47,37,1.440522434422828,0
47,38,1.4671007482369003,0
47,39,1.4005849204174012,0
47,40,1.4077984383371316,0
47,41,1.4593272577411955,0
47,42,1.4566550623242271,0
47,43,1.4658543016469139,0
47,44,1.4883545349945937,0
47,45,1.5561776256113564,0
47,46,1.6131395133643238,0
47,47,1.6664022154579143,0
47,48,1.7145405743328332,0
48,1,-0.6219145244062743,0
48,2,-0.6350040678057889,0
48,3,-0.6310636972540351,0
48,4,-0.6655264386459931,0
48,5,-0.65876659975459,0
48,6,-0.5935782996152321,0
48,7,-0.5867393388881625,0
48,8,-0.5828476699996861,0
48,9,-0.5546936900419279,0
48,10,-0.5799498730110999,0
48,11,-0.5881698203346826,0
48,12,-0.580057091799822,0
48,13,-0.5577654487048651,0
48,14,-0.5189501126237115,0
48,15,-0.5546004297131892,0
48,16,-0.5623397819199916,0
48,17,-0.5039534669919448,0
48,18,-0.44664456664649155,0
48,19,-0.39232855944899203,0
48,20,-0.3799576865040555,0
48,21,-0.4003138911108364,0
48,22,-0.4050988211266269,0
48,23,-0.4426656218588789,0
48,24,-0.47610940833354487,0
48,25,-0.4656967329037185,0
48,26,-0.45635567554717493,0
48,27,-0.47530073779579585,0
48,28,-0.4507323297215189,0
48,29,-0.4373558784631051,0
48,30,-0.42613633439860976,0
48,31,-0.44968238566784,0
48,32,-0.44695577767134154,0
48,33,-0.4249309349916599,0
48,34,-0.3978985598546192,0
48,35,-0.4326311244122394,0
48,36,-0.42234344863564477,0
48,37,-0.4158342136415536,0
48,38,-0.3975820838705566,0
48,39,-0.3959789736249544,0
48,40,-0.43424596572994467,0
48,41,-0.40900404375399546,0
48,42,-0.40788684356445515,0
48,43,-0.3979741565361241,0
48,44,-0.38119548783203605,0
48,45,-0.3504115622565154,0
48,46,-0.3204749334858237,0
48,47,-0.28585286786632214,0
48,48,-0.2536604012782604,0
49,1,-0.6433341014766416,0
49,2,-0.685170358425081,0
49,3,-0.6378149909906945,0
49,4,-0.671735004456746,0
49,5,-0.7030247187823893,0
49,6,-0.7132496128529624,0
49,7,-0.7248183600358855,0
49,8,-0.7604322340769194,0
49,9,-0.7515481972840536,0
49,10,-0.7373874849559794,0
49,11,-0.7493849805391166,0
49,12,-0.7114584064924667,0
49,13,-0.717802511593562,0
49,14,-0.6930589996823358,0
49,15,-0.660403179722735,0
49,16,-0.6662827629898898,0
49,17,-0.6139066747593702,0
49,18,-0.6263277500772659,0
49,19,-0.6033081574613837,0
